Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Month,Week day,Week,Time,Payment,cogs,gross margin percentage,gross income,Rating
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,24.51,514.77,27-Jan-2019-Sun,Jan,Sun,5,0.608333333,Credit card,490.26,4.76,24.51,8
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.48,178.16,27-Jan-2019-Sun,Jan,Sun,5,0.734722222,Ewallet,169.68,4.76,8.48,9.4
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.23,403.87,27-Jan-2019-Sun,Jan,Sun,5,0.835416667,Credit card,384.64,4.76,19.23,8.4
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.66,76.92,27-Jan-2019-Sun,Jan,Sun,5,0.755555556,Ewallet,73.26,4.76,3.66,9.7
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.51,514.61,27-Jan-2019-Sun,Jan,Sun,5,0.447222222,Credit card,490.1,4.76,24.51,4.2
149-71-6266,B,Mandalay,Member,Male,Sports and travel,78.07,9,35.13,737.76,28-Jan-2019-Mon,Jan,Mon,5,0.529861111,Cash,702.63,4.76,35.13,4.5
400-89-4171,C,Naypyitaw,Normal,Female,Sports and travel,80.97,8,32.39,680.15,28-Jan-2019-Mon,Jan,Mon,5,0.545138889,Cash,647.76,4.76,32.39,9.3
342-65-4817,C,Naypyitaw,Member,Male,Health and beauty,86.8,3,13.02,273.42,28-Jan-2019-Mon,Jan,Mon,5,0.699305556,Ewallet,260.4,4.76,13.02,9.9
593-65-1552,C,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4,13.96,293.2,28-Jan-2019-Mon,Jan,Mon,5,0.868055556,Credit card,279.24,4.76,13.96,5.9
211-30-9270,C,Naypyitaw,Normal,Male,Health and beauty,17.41,5,4.35,91.4,28-Jan-2019-Mon,Jan,Mon,5,0.636111111,Credit card,87.05,4.76,4.35,4.9
372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,5.96,125.06,28-Jan-2019-Mon,Jan,Mon,5,0.808333333,Ewallet,119.1,4.76,5.96,5.4
390-80-5128,B,Mandalay,Member,Female,Health and beauty,19.15,1,0.96,20.11,28-Jan-2019-Mon,Jan,Mon,5,0.748611111,Credit card,19.15,4.76,0.96,9.5
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,9.67,203.11,28-Jan-2019-Mon,Jan,Mon,5,0.870833333,Ewallet,193.44,4.76,9.67,9.8
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.63,118.25,28-Jan-2019-Mon,Jan,Mon,5,0.696527778,Credit card,112.62,4.76,5.63,5.5
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.45,681.44,28-Jan-2019-Mon,Jan,Mon,5,0.578472222,Credit card,648.99,4.76,32.45,7.7
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.72,225.02,28-Jan-2019-Mon,Jan,Mon,5,0.49375,Cash,214.3,4.76,10.72,6.2
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.66,832.94,28-Jan-2019-Mon,Jan,Mon,5,0.740972222,Credit card,793.28,4.76,39.66,4.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.04,84.75,28-Jan-2019-Mon,Jan,Mon,5,0.732638889,Cash,80.71,4.76,4.04,8.1
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.15,633.11,28-Jan-2019-Mon,Jan,Mon,5,0.656944444,Credit card,602.96,4.76,30.15,8.4
746-94-0204,A,Yangon,Normal,Male,Fashion accessories,83.24,9,37.46,786.62,29-Jan-2019-Tue,Jan,Tue,5,0.497222222,Credit card,749.16,4.76,37.46,7.4
606-80-4905,C,Naypyitaw,Member,Female,Sports and travel,19.15,6,5.75,120.65,29-Jan-2019-Tue,Jan,Tue,5,0.417361111,Credit card,114.9,4.76,5.75,6.8
110-48-7033,B,Mandalay,Member,Male,Fashion accessories,32.62,4,6.52,137,29-Jan-2019-Tue,Jan,Tue,5,0.591666667,Cash,130.48,4.76,6.52,9
382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12.62,265.1,29-Jan-2019-Tue,Jan,Tue,5,0.517361111,Cash,252.48,4.76,12.62,8.9
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,29-Jan-2019-Tue,Jan,Tue,5,0.476388889,Ewallet,38.6,4.76,1.93,6.7
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,25.22,529.52,29-Jan-2019-Tue,Jan,Tue,5,0.45,Credit card,504.3,4.76,25.22,7.7
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,13.34,280.04,29-Jan-2019-Tue,Jan,Tue,5,0.491666667,Cash,266.7,4.76,13.34,8.6
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.98,146.63,29-Jan-2019-Tue,Jan,Tue,5,0.658333333,Cash,139.65,4.76,6.98,5.9
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.84,458.69,29-Jan-2019-Tue,Jan,Tue,5,0.822916667,Cash,436.85,4.76,21.84,6.6
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,29-Jan-2019-Tue,Jan,Tue,5,0.601388889,Ewallet,587.6,4.76,29.38,9
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.4,92.44,29-Jan-2019-Tue,Jan,Tue,5,0.760416667,Credit card,88.04,4.76,4.4,6.6
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.02,42.37,29-Jan-2019-Tue,Jan,Tue,5,0.573611111,Ewallet,40.35,4.76,2.02,6.2
423-80-0988,C,Naypyitaw,Normal,Male,Sports and travel,76.4,2,7.64,160.44,30-Jan-2019-Wed,Jan,Wed,5,0.820833333,Ewallet,152.8,4.76,7.64,6.5
416-13-5917,C,Naypyitaw,Normal,Female,Food and beverages,97.03,5,24.26,509.41,30-Jan-2019-Wed,Jan,Wed,5,0.683333333,Ewallet,485.15,4.76,24.26,9.3
182-69-8360,B,Mandalay,Normal,Female,Electronic accessories,23.65,4,4.73,99.33,30-Jan-2019-Wed,Jan,Wed,5,0.563888889,Credit card,94.6,4.76,4.73,4
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.15,24.11,30-Jan-2019-Wed,Jan,Wed,5,0.865972222,Cash,22.96,4.76,1.15,4.3
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,30-Jan-2019-Wed,Jan,Wed,5,0.849305556,Ewallet,985.2,4.76,49.26,4.5
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.97,356.33,30-Jan-2019-Wed,Jan,Wed,5,0.581944444,Ewallet,339.36,4.76,16.97,5.7
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.63,55.28,30-Jan-2019-Wed,Jan,Wed,5,0.613194444,Credit card,52.65,4.76,2.63,5.8
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.07,295.41,30-Jan-2019-Wed,Jan,Wed,5,0.480555556,Credit card,281.34,4.76,14.07,5.9
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.12,23.5,30-Jan-2019-Wed,Jan,Wed,5,0.713888889,Credit card,22.38,4.76,1.12,8.6
239-36-3640,B,Mandalay,Normal,Male,Electronic accessories,45.35,6,13.61,285.71,31-Jan-2019-Thu,Jan,Thu,5,0.572222222,Ewallet,272.1,4.76,13.61,6.1
583-72-1480,C,Naypyitaw,Member,Male,Electronic accessories,37.06,4,7.41,155.65,31-Jan-2019-Thu,Jan,Thu,5,0.683333333,Ewallet,148.24,4.76,7.41,9.7
366-93-0948,A,Yangon,Member,Male,Electronic accessories,66.35,1,3.32,69.67,31-Jan-2019-Thu,Jan,Thu,5,0.448611111,Credit card,66.35,4.76,3.32,9.7
226-71-3580,C,Naypyitaw,Normal,Female,Sports and travel,23.75,9,10.69,224.44,31-Jan-2019-Thu,Jan,Thu,5,0.501388889,Cash,213.75,4.76,10.69,9.5
532-59-7201,B,Mandalay,Member,Male,Sports and travel,79.93,6,23.98,503.56,31-Jan-2019-Thu,Jan,Thu,5,0.586111111,Cash,479.58,4.76,23.98,5.5
525-88-7307,B,Mandalay,Member,Male,Sports and travel,75.82,1,3.79,79.61,31-Jan-2019-Thu,Jan,Thu,5,0.554861111,Cash,75.82,4.76,3.79,5.8
286-75-7818,B,Mandalay,Normal,Male,Fashion accessories,69.08,2,6.91,145.07,31-Jan-2019-Thu,Jan,Thu,5,0.825,Credit card,138.16,4.76,6.91,6.9
187-83-5490,A,Yangon,Member,Male,Electronic accessories,20.77,4,4.15,87.23,31-Jan-2019-Thu,Jan,Thu,5,0.574305556,Cash,83.08,4.76,4.15,4.7
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43,4,8.6,180.6,31-Jan-2019-Thu,Jan,Thu,5,0.866666667,Ewallet,172,4.76,8.6,7.6
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,31-Jan-2019-Thu,Jan,Thu,5,0.441666667,Ewallet,789.6,4.76,39.48,8.5
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.07,757.37,31-Jan-2019-Thu,Jan,Thu,5,0.633333333,Credit card,721.3,4.76,36.07,4.2
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.54,830.37,31-Jan-2019-Thu,Jan,Thu,5,0.855555556,Ewallet,790.83,4.76,39.54,5.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,31-Jan-2019-Thu,Jan,Thu,5,0.439583333,Ewallet,621.8,4.76,31.09,6
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.54,431.26,31-Jan-2019-Thu,Jan,Thu,5,0.416666667,Ewallet,410.72,4.76,20.54,7.6
551-21-3069,C,Naypyitaw,Normal,Female,Electronic accessories,23.07,9,10.38,218.01,1-Feb-2019-Fri,Feb,Fri,5,0.477083333,Cash,207.63,4.76,10.38,4.9
237-01-6122,C,Naypyitaw,Member,Female,Home and lifestyle,80.79,9,36.36,763.47,1-Feb-2019-Fri,Feb,Fri,5,0.854861111,Credit card,727.11,4.76,36.36,9.5
105-31-1824,A,Yangon,Member,Male,Sports and travel,69.52,7,24.33,510.97,1-Feb-2019-Fri,Feb,Fri,5,0.631944444,Credit card,486.64,4.76,24.33,8.5
870-76-1733,A,Yangon,Member,Female,Food and beverages,14.23,5,3.56,74.71,1-Feb-2019-Fri,Feb,Fri,5,0.422222222,Credit card,71.15,4.76,3.56,4.4
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.24,551.12,1-Feb-2019-Fri,Feb,Fri,5,0.779861111,Ewallet,524.88,4.76,26.24,5.1
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.54,326.26,1-Feb-2019-Fri,Feb,Fri,5,0.829166667,Cash,310.72,4.76,15.54,8.4
554-53-8700,C,Naypyitaw,Member,Male,Home and lifestyle,56.11,2,5.61,117.83,2-Feb-2019-Sat,Feb,Sat,5,0.424305556,Cash,112.22,4.76,5.61,6.3
382-03-4532,A,Yangon,Member,Female,Health and beauty,18.33,1,0.92,19.25,2-Feb-2019-Sat,Feb,Sat,5,0.784722222,Cash,18.33,4.76,0.92,4.3
642-32-2990,A,Yangon,Normal,Female,Food and beverages,10.96,10,5.48,115.08,2-Feb-2019-Sat,Feb,Sat,5,0.866666667,Ewallet,109.6,4.76,5.48,6
376-02-8238,B,Mandalay,Normal,Male,Home and lifestyle,93.87,8,37.55,788.51,2-Feb-2019-Sat,Feb,Sat,5,0.779166667,Credit card,750.96,4.76,37.55,8.3
845-51-0542,B,Mandalay,Member,Male,Food and beverages,46.55,9,20.95,439.9,2-Feb-2019-Sat,Feb,Sat,5,0.648611111,Ewallet,418.95,4.76,20.95,6.4
376-56-3573,C,Naypyitaw,Normal,Female,Fashion accessories,95.42,4,19.08,400.76,2-Feb-2019-Sat,Feb,Sat,5,0.557638889,Ewallet,381.68,4.76,19.08,6.4
201-86-2184,B,Mandalay,Member,Female,Electronic accessories,26.26,7,9.19,193.01,2-Feb-2019-Sat,Feb,Sat,5,0.819444444,Cash,183.82,4.76,9.19,9.9
405-31-3305,A,Yangon,Member,Male,Fashion accessories,43.13,10,21.57,452.87,2-Feb-2019-Sat,Feb,Sat,5,0.771527778,Credit card,431.3,4.76,21.57,5.5
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.39,554.15,2-Feb-2019-Sat,Feb,Sat,5,0.853472222,Cash,527.76,4.76,26.39,8.4
420-18-8989,A,Yangon,Member,Female,Sports and travel,51.52,8,20.61,432.77,2-Feb-2019-Sat,Feb,Sat,5,0.657638889,Cash,412.16,4.76,20.61,9.6
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.95,187.87,2-Feb-2019-Sat,Feb,Sat,5,0.8625,Cash,178.92,4.76,8.95,7.1
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.92,40.34,2-Feb-2019-Sat,Feb,Sat,5,0.689583333,Cash,38.42,4.76,1.92,8.6
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.65,223.59,2-Feb-2019-Sat,Feb,Sat,5,0.527777778,Cash,212.94,4.76,10.65,4.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.34,175.04,2-Feb-2019-Sat,Feb,Sat,5,0.586805556,Credit card,166.7,4.76,8.34,9.5
326-78-5178,C,Naypyitaw,Member,Male,Food and beverages,91.4,7,31.99,671.79,3-Feb-2019-Sun,Feb,Sun,6,0.429861111,Cash,639.8,4.76,31.99,9.5
347-34-2234,B,Mandalay,Member,Female,Sports and travel,55.07,9,24.78,520.41,3-Feb-2019-Sun,Feb,Sun,6,0.569444444,Ewallet,495.63,4.76,24.78,10
430-60-3493,A,Yangon,Member,Female,Home and lifestyle,94.88,7,33.21,697.37,3-Feb-2019-Sun,Feb,Sun,6,0.609722222,Cash,664.16,4.76,33.21,4.2
566-71-1091,A,Yangon,Normal,Male,Fashion accessories,77.02,5,19.26,404.36,3-Feb-2019-Sun,Feb,Sun,6,0.665972222,Cash,385.1,4.76,19.26,5.5
639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,3-Feb-2019-Sun,Feb,Sun,6,0.638194444,Cash,202.6,4.76,10.13,4.5
326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,3-Feb-2019-Sun,Feb,Sun,6,0.418055556,Cash,295.8,4.76,14.79,6.1
277-63-2961,B,Mandalay,Member,Male,Sports and travel,73.97,1,3.7,77.67,3-Feb-2019-Sun,Feb,Sun,6,0.661805556,Credit card,73.97,4.76,3.7,5.4
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.67,517.97,3-Feb-2019-Sun,Feb,Sun,6,0.694444444,Credit card,493.3,4.76,24.67,9.4
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.73,708.23,3-Feb-2019-Sun,Feb,Sun,6,0.475694444,Ewallet,674.5,4.76,33.73,4.2
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,3-Feb-2019-Sun,Feb,Sun,6,0.725,Cash,727.8,4.76,36.39,7.3
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.45,135.36,3-Feb-2019-Sun,Feb,Sun,6,0.490277778,Cash,128.91,4.76,6.45,9.3
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,3-Feb-2019-Sun,Feb,Sun,6,0.438194444,Credit card,136.4,4.76,6.82,8.6
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,3-Feb-2019-Sun,Feb,Sun,6,0.607638889,Credit card,235.8,4.76,11.79,6
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.69,56.47,3-Feb-2019-Sun,Feb,Sun,6,0.842361111,Ewallet,53.78,4.76,2.69,4.7
441-94-7118,A,Yangon,Member,Male,Electronic accessories,71.95,1,3.6,75.55,4-Feb-2019-Mon,Feb,Mon,6,0.509722222,Cash,71.95,4.76,3.6,7.3
236-86-3015,C,Naypyitaw,Member,Male,Home and lifestyle,13.98,1,0.7,14.68,4-Feb-2019-Mon,Feb,Mon,6,0.568055556,Ewallet,13.98,4.76,0.7,9.8
745-71-3520,A,Yangon,Member,Female,Electronic accessories,25.22,7,8.83,185.37,4-Feb-2019-Mon,Feb,Mon,6,0.432638889,Cash,176.54,4.76,8.83,8.2
627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.96,734.08,4-Feb-2019-Mon,Feb,Mon,6,0.55625,Ewallet,699.12,4.76,34.96,9.8
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7.2,151.28,4-Feb-2019-Mon,Feb,Mon,6,0.818055556,Cash,144.08,4.76,7.2,9.5
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.77,226.07,4-Feb-2019-Mon,Feb,Mon,6,0.693055556,Ewallet,215.3,4.76,10.77,7.7
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.73,204.25,4-Feb-2019-Mon,Feb,Mon,6,0.655555556,Ewallet,194.52,4.76,9.73,7.6
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.23,130.88,4-Feb-2019-Mon,Feb,Mon,6,0.534722222,Ewallet,124.65,4.76,6.23,6
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.67,98.03,4-Feb-2019-Mon,Feb,Mon,6,0.786805556,Ewallet,93.36,4.76,4.67,7.4
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.1,548.16,4-Feb-2019-Mon,Feb,Mon,6,0.672916667,Credit card,522.06,4.76,26.1,9
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.39,71.16,4-Feb-2019-Mon,Feb,Mon,6,0.863194444,Credit card,67.77,4.76,3.39,6.5
479-26-8945,B,Mandalay,Member,Female,Sports and travel,16.49,2,1.65,34.63,5-Feb-2019-Tue,Feb,Tue,6,0.480555556,Ewallet,32.98,4.76,1.65,4.6
210-67-5886,C,Naypyitaw,Member,Female,Health and beauty,98.21,3,14.73,309.36,5-Feb-2019-Tue,Feb,Tue,6,0.445138889,Credit card,294.63,4.76,14.73,7.8
338-65-2210,C,Naypyitaw,Member,Female,Health and beauty,68.6,10,34.3,720.3,5-Feb-2019-Tue,Feb,Tue,6,0.83125,Cash,686,4.76,34.3,9.1
729-09-9681,A,Yangon,Member,Male,Home and lifestyle,25.91,6,7.77,163.23,5-Feb-2019-Tue,Feb,Tue,6,0.427777778,Ewallet,155.46,4.76,7.77,8.7
181-94-6432,C,Naypyitaw,Member,Male,Fashion accessories,69.33,2,6.93,145.59,5-Feb-2019-Tue,Feb,Tue,6,0.795138889,Ewallet,138.66,4.76,6.93,9.7
374-17-3652,B,Mandalay,Member,Female,Food and beverages,42.82,9,19.27,404.65,5-Feb-2019-Tue,Feb,Tue,6,0.643055556,Credit card,385.38,4.76,19.27,8.9
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,26.21,550.37,5-Feb-2019-Tue,Feb,Tue,6,0.523611111,Cash,524.16,4.76,26.21,9.7
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,5-Feb-2019-Tue,Feb,Tue,6,0.49375,Ewallet,225.6,4.76,11.28,4.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.53,32.15,5-Feb-2019-Tue,Feb,Tue,6,0.593055556,Credit card,30.62,4.76,1.53,4.1
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.4,92.3,5-Feb-2019-Tue,Feb,Tue,6,0.820833333,Ewallet,87.9,4.76,4.4,6.7
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.18,297.8,5-Feb-2019-Tue,Feb,Tue,6,0.428472222,Cash,283.62,4.76,14.18,8.8
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.09,43.87,5-Feb-2019-Tue,Feb,Tue,6,0.78125,Cash,41.78,4.76,2.09,9.8
351-62-0822,B,Mandalay,Member,Female,Fashion accessories,14.48,4,2.9,60.82,6-Feb-2019-Wed,Feb,Wed,6,0.754861111,Ewallet,57.92,4.76,2.9,4.5
183-56-6882,C,Naypyitaw,Member,Female,Food and beverages,99.42,4,19.88,417.56,6-Feb-2019-Wed,Feb,Wed,6,0.445833333,Ewallet,397.68,4.76,19.88,7.5
727-46-3608,B,Mandalay,Member,Female,Food and beverages,20.01,9,9,189.09,6-Feb-2019-Wed,Feb,Wed,6,0.657638889,Ewallet,180.09,4.76,9,4.1
512-91-0811,C,Naypyitaw,Normal,Male,Health and beauty,89.75,1,4.49,94.24,6-Feb-2019-Wed,Feb,Wed,6,0.836805556,Credit card,89.75,4.76,4.49,6.6
875-46-5808,B,Mandalay,Member,Male,Health and beauty,25.9,10,12.95,271.95,6-Feb-2019-Wed,Feb,Wed,6,0.61875,Ewallet,259,4.76,12.95,8.7
595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.4,407.32,6-Feb-2019-Wed,Feb,Wed,6,0.722222222,Ewallet,387.92,4.76,19.4,9.4
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.44,6,11.23,235.87,6-Feb-2019-Wed,Feb,Wed,6,0.579861111,Credit card,224.64,4.76,11.23,5.9
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.48,240.98,6-Feb-2019-Wed,Feb,Wed,6,0.805555556,Ewallet,229.5,4.76,11.48,8.2
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,6-Feb-2019-Wed,Feb,Wed,6,0.772916667,Credit card,178.4,4.76,8.92,6.6
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,6-Feb-2019-Wed,Feb,Wed,6,0.6,Cash,228,4.76,11.4,6.6
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.62,55.04,6-Feb-2019-Wed,Feb,Wed,6,0.431944444,Credit card,52.42,4.76,2.62,6.3
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.14,317.84,6-Feb-2019-Wed,Feb,Wed,6,0.636111111,Credit card,302.7,4.76,15.14,8.9
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.95,188,6-Feb-2019-Wed,Feb,Wed,6,0.780555556,Ewallet,179.05,4.76,8.95,7.9
252-56-2699,A,Yangon,Normal,Male,Food and beverages,43.19,10,21.6,453.5,7-Feb-2019-Thu,Feb,Thu,6,0.7,Ewallet,431.9,4.76,21.6,8.2
635-40-6220,A,Yangon,Normal,Male,Health and beauty,89.6,8,35.84,752.64,7-Feb-2019-Thu,Feb,Thu,6,0.477777778,Ewallet,716.8,4.76,35.84,6.6
214-17-6927,C,Naypyitaw,Normal,Female,Food and beverages,16.48,6,4.94,103.82,7-Feb-2019-Thu,Feb,Thu,6,0.765972222,Ewallet,98.88,4.76,4.94,9.9
380-94-4661,C,Naypyitaw,Member,Male,Electronic accessories,65.94,4,13.19,276.95,7-Feb-2019-Thu,Feb,Thu,6,0.545138889,Credit card,263.76,4.76,13.19,6.9
868-81-1752,B,Mandalay,Normal,Male,Home and lifestyle,22.02,9,9.91,208.09,7-Feb-2019-Thu,Feb,Thu,6,0.783333333,Cash,198.18,4.76,9.91,6.8
810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.34,343.22,7-Feb-2019-Thu,Feb,Thu,6,0.609722222,Credit card,326.88,4.76,16.34,6.5
533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,79.39,10,39.7,833.6,7-Feb-2019-Thu,Feb,Thu,6,0.85,Cash,793.9,4.76,39.7,6.2
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,7-Feb-2019-Thu,Feb,Thu,6,0.477777778,Credit card,543.6,4.76,27.18,6.1
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.83,122.52,7-Feb-2019-Thu,Feb,Thu,6,0.483333333,Ewallet,116.69,4.76,5.83,7.4
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.28,47.86,7-Feb-2019-Thu,Feb,Thu,6,0.592361111,Cash,45.58,4.76,2.28,9.8
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.45,30.41,7-Feb-2019-Thu,Feb,Thu,6,0.429166667,Credit card,28.96,4.76,1.45,6.2
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.04,273.8,7-Feb-2019-Thu,Feb,Thu,6,0.746527778,Ewallet,260.76,4.76,13.04,8.5
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.48,618.98,7-Feb-2019-Thu,Feb,Thu,6,0.602083333,Ewallet,589.5,4.76,29.48,8.1
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.16,507.44,7-Feb-2019-Thu,Feb,Thu,6,0.515972222,Ewallet,483.28,4.76,24.16,9.6
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.51,10.68,7-Feb-2019-Thu,Feb,Thu,6,0.59375,Cash,10.17,4.76,0.51,5.9
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.16,486.44,7-Feb-2019-Thu,Feb,Thu,6,0.629166667,Cash,463.28,4.76,23.16,8.1
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.25,782.21,7-Feb-2019-Thu,Feb,Thu,6,0.422916667,Cash,744.96,4.76,37.25,6.8
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.81,289.93,7-Feb-2019-Thu,Feb,Thu,6,0.663194444,Cash,276.12,4.76,13.81,7.1
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.61,180.87,7-Feb-2019-Thu,Feb,Thu,6,0.749305556,Cash,172.26,4.76,8.61,8.2
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.93,334.48,7-Feb-2019-Thu,Feb,Thu,6,0.8125,Ewallet,318.55,4.76,15.93,8.5
373-73-7910,A,Yangon,Normal,Male,Sports and travel,86.31,7,30.21,634.38,8-Feb-2019-Fri,Feb,Fri,6,0.442361111,Ewallet,604.17,4.76,30.21,5.3
649-29-6775,B,Mandalay,Normal,Male,Fashion accessories,33.52,1,1.68,35.2,8-Feb-2019-Fri,Feb,Fri,6,0.646527778,Cash,33.52,4.76,1.68,6.7
354-25-5821,B,Mandalay,Member,Female,Sports and travel,69.12,6,20.74,435.46,8-Feb-2019-Fri,Feb,Fri,6,0.54375,Cash,414.72,4.76,20.74,5.6
549-84-7482,B,Mandalay,Normal,Female,Sports and travel,90.28,9,40.63,853.15,8-Feb-2019-Fri,Feb,Fri,6,0.46875,Ewallet,812.52,4.76,40.63,7.2
687-47-8271,A,Yangon,Normal,Male,Fashion accessories,98.98,10,49.49,1039.29,8-Feb-2019-Fri,Feb,Fri,6,0.680555556,Credit card,989.8,4.76,49.49,8.7
